date,Close,High,Low,Open,Volume,VIX_Close,RSI_14,ATRr_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2019-04-23,96.1884994506836,96.46299743652344,94.47899627685547,94.55999755859375,92808000,12.279999732971191,63.298381074055236,1.357350844019089,2.4102751634396213,0.008344089460692317,2.401931073978929
2019-04-24,95.0875015258789,96.4844970703125,94.90799713134766,96.25,73516000,13.140000343322754,57.53570330871329,1.3730043508009286,2.4027170097241424,0.0006287485961706807,2.4020882611279717
2019-04-25,95.11250305175781,96.12249755859375,95.0155029296875,95.8499984741211,121982000,13.25,57.630034331465986,1.3540036563798803,2.371408412612908,-0.024543878812051112,2.395952291424959
2019-04-26,97.53150177001953,97.55000305175781,94.9000015258789,96.44999694824219,168652000,12.729999542236328,65.59383947669198,1.4465749327726678,2.5128228463886586,0.09349644397095958,2.419326402417699
2019-04-29,96.92150115966797,97.81700134277344,96.70449829101562,97.44999694824219,80426000,13.109999656677246,62.408291701634454,1.422712655557321,2.5463204555423147,0.10159524249969243,2.4447252130426222
2019-04-30,96.32599639892578,96.7854995727539,95.34750366210938,96.50499725341797,70120000,13.119999885559082,59.37665969253031,1.4335187157002691,2.496042470910723,0.041053806294480744,2.454988664616242
2019-05-01,95.57599639892578,97.18199920654297,95.52749633789062,96.65450286865234,62340000,14.800000190734863,55.706374651359546,1.4493032980539888,2.3683768992374183,-0.06928941230305918,2.4376663115404775
2019-05-02,95.04100036621094,96.07749938964844,94.09349822998047,95.66649627685547,79258000,14.420000076293945,53.18106275358798,1.4874960024549875,2.198686219114535,-0.1911840739407542,2.389870293055289
2019-05-03,98.12300109863281,98.22000122070312,96.80000305175781,97.44999694824219,127632000,12.869999885559082,63.45810337882737,1.6083177776005018,2.2865390356318045,-0.08266500593878767,2.369204041570592
2019-05-06,97.52749633789062,97.94999694824219,95.5250015258789,95.89900207519531,108356000,15.4399995803833,60.686227089983866,1.6790093343971737,2.281807511697153,-0.06991722389875177,2.3517247355959046
2019-05-07,96.05000305175781,97.45500183105469,95.16899871826172,96.99949645996094,118042000,19.31999969482422,54.343718433086565,1.727544211913726,2.1342342605845346,-0.17399238000909634,2.308226640593631
2019-05-08,95.88849639892578,96.76850128173828,95.5,95.94349670410156,81572000,19.399999618530273,53.68323910898341,1.6947554311869086,1.9814087125001834,-0.2614543424747584,2.2428630549749418
2019-05-09,94.99349975585938,95.47000122070312,93.80000305175781,95.0,106166000,19.100000381469727,50.05284077160955,1.7228795680426987,1.7676976966054383,-0.38013228669560295,2.1478299833010412
2019-05-10,94.4990005493164,95.18949890136719,92.80000305175781,94.9000015258789,114360000,16.040000915527344,48.116685654052674,1.770495016726033,1.5406683577430869,-0.48572930044636387,2.0263976581894507
2019-05-13,91.13400268554688,92.3270034790039,90.9000015258789,91.8280029296875,115668000,20.549999237060547,37.489372735970385,1.901102445776852,1.0768060164221254,-0.7596733134138605,1.8364793298359858
2019-05-14,92.00599670410156,92.62200164794922,90.7874984741211,91.9749984741211,92582000,18.059999465942383,41.1186403231799,1.8963453549233713,0.7706705879052578,-0.8526469935445826,1.6233175814498404
2019-05-15,93.55750274658203,93.72149658203125,91.1500015258789,91.39749908447266,93852000,16.440000534057617,47.01327457097734,1.9445703335825837,0.6458051861835798,-0.7820099162130085,1.4278151023965884
2019-05-16,95.37850189208984,95.87550354003906,94.114501953125,94.2969970703125,94156000,15.289999961853027,52.96497868274672,1.97124393785933,0.685881453579654,-0.5935469190535476,1.2794283726332016
2019-05-17,93.44999694824219,95.52649688720703,93.36650085449219,94.65249633789062,94732000,15.960000038146973,46.95035046426149,1.9847262303490096,0.5556230754937985,-0.5790442377115226,1.134667313205321
2019-05-20,92.94850158691406,93.38899993896484,91.7770004272461,92.6344985961914,75964000,16.309999465942383,45.50326754658056,1.9624598225380872,0.4072315757992868,-0.5819485899248275,0.9891801657241143
2019-05-21,92.8759994506836,93.94999694824219,92.30000305175781,93.739501953125,80102000,14.949999809265137,45.28595406674787,1.940140827819965,0.2805459674413413,-0.5669073586262184,0.8474533260675597
2019-05-22,92.98400115966797,93.57450103759766,92.55000305175781,92.58899688720703,58732000,14.75,45.70195355358194,1.874737767678528,0.18670927708055274,-0.5285952391896057,0.7153045162701585
2019-05-23,90.77400207519531,92.19999694824219,90.20999908447266,91.82949829101562,88486000,16.920000076293945,39.14352170708304,1.9389709325011555,-0.06523346173075595,-0.6244303824007316,0.5591969206699756
2019-05-24,91.16400146484375,92.08799743652344,90.89250183105469,91.79450225830078,67394000,15.850000381469727,40.75915577055964,1.8943298202745105,-0.2307700327165918,-0.631973562709254,0.4012035299926622
2019-05-28,91.82150268554688,92.4635009765625,91.36750030517578,91.63749694824219,64000000,17.5,43.48330120930911,1.8518419410919562,-0.3053838296127793,-0.5652698876843533,0.25988605807157394
2019-05-29,90.95950317382812,91.5,90.37650299072266,91.15599822998047,85580000,17.899999618530273,40.832310840481355,1.8227817806442608,-0.4291252688040146,-0.5512090615004708,0.12208379269645624
2019-05-30,90.81600189208984,91.47350311279297,90.3915023803711,91.27449798583984,62938000,17.299999237060547,40.390840052676886,1.7698688486283762,-0.5326307690634025,-0.523771649407887,-0.008859119655515502
2019-05-31,88.75350189208984,89.77950286865234,88.63500213623047,89.50050354003906,92376000,18.709999084472656,34.60050938535649,1.799235342002019,-0.7721848701889797,-0.6106606004267714,-0.16152426976220838
2019-06-03,84.6344985961914,88.31449890136719,83.5999984741211,88.00050354003906,181974000,18.860000610351562,26.44649507835088,2.038825918856786,-1.2796513391745492,-0.8945016555298726,-0.38514968364467655
2019-06-04,86.47799682617188,86.54100036621094,84.04450225830078,84.96199798583984,113582000,16.969999313354492,33.9489589471501,2.0715167895034554,-1.5155964194448615,-0.9043573886401479,-0.6112390308047135
2019-06-05,86.92500305175781,87.5999984741211,85.76249694824219,87.4800033569336,84796000,16.09000015258789,35.66259891957728,2.0548014135302735,-1.6475233057130936,-0.829027419926704,-0.8184958857863895
2019-06-06,87.71800231933594,88.0,86.30650329589844,86.885498046875,73786000,15.930000305175781,38.700947358518,2.0289939342853653,-1.6688504310940715,-0.6802836362461455,-0.988566794847926
2019-06-07,90.20149993896484,90.3125,87.97450256347656,88.18499755859375,96164000,16.299999237060547,47.12297599219368,2.0693870590267007,-1.4684277086034285,-0.38388873100440213,-1.0845389775990264
2019-06-10,93.03150177001953,94.24349975585938,90.9000015258789,91.0999984741211,107420000,15.9399995803833,54.75201516680372,2.2102879703029745,-1.068912008350253,0.01250157539901875,-1.0814135837492718
2019-06-11,93.18499755859375,94.68499755859375,92.9000015258789,94.1624984741211,80854000,15.989999771118164,55.13015449291665,2.179909974760965,-0.7314751203641805,0.27995077070807306,-1.0114258910722536
2019-06-12,92.76599884033203,93.25,92.21900177001953,92.6989974975586,53566000,15.90999984741211,53.80824314855372,2.0978448501337867,-0.49218999054566837,0.4153887204212682,-0.9075787109669365
2019-06-13,93.51499938964844,94.15450286865234,93.11100006103516,93.33599853515625,55916000,15.819999694824219,55.84638098415331,2.0471776485756816,-0.2393575516763491,0.53457692743247,-0.7739344791088191
2019-06-14,93.4834976196289,93.80000305175781,92.94999694824219,93.19999694824219,57024000,15.279999732971191,55.734993977524596,1.9616653953571062,-0.041054698869459116,0.5863038241914881,-0.6273585230609472
2019-06-17,94.30149841308594,94.78450012207031,93.77249908447266,93.82499694824219,52686000,15.350000381469727,58.07346463873205,1.9144751887202704,0.18003226846437315,0.6459126332202563,-0.4658803647558832
2019-06-18,95.06849670410156,96.08350372314453,94.989501953125,95.06749725341797,77914000,15.149999618530273,60.19678212568245,1.905013054530151,0.4123819524854042,0.7026098537930299,-0.2902279013076257
2019-06-19,95.43949890136719,95.97899627685547,94.62349700927734,95.39199829101562,57906000,14.329999923706055,61.2198448746442,1.8657620697478634,0.61931841066,0.7276370495741006,-0.10831863891410058
2019-06-20,95.90950012207031,96.76000213623047,95.29000091552734,96.66649627685547,64344000,14.75,62.53365499627871,1.8374934376732392,0.811883329563301,0.7361615747819212,0.07572175478137973
2019-06-21,95.56500244140625,96.29750061035156,95.37899780273438,95.80500030517578,78672000,15.399999618530273,60.904930920490315,1.7718512498120926,0.9260197521318503,0.6802383978803764,0.24578135425147385
2019-06-24,95.69499969482422,95.84300231933594,95.06500244140625,95.63300323486328,45660000,15.260000228881836,61.3143948550662,1.7008618661062065,1.0152600948484434,0.6155829924775755,0.3996771023708678
2019-06-25,93.91349792480469,95.81950378417969,93.62100219726562,95.59200286865234,60246000,16.280000686645508,53.10574155939884,1.7364075604496247,0.9314937253530786,0.4254532983857686,0.50604042696731
2019-06-26,94.8915023803711,95.19000244140625,94.36599731445312,94.6240005493164,48838000,16.209999084472656,56.54517368646429,1.703557343031906,0.9332669397212214,0.3417812102031291,0.5914857295180923
2019-06-27,95.21399688720703,95.56199645996094,94.9020004272461,95.0999984741211,42834000,15.819999694824219,57.648247633286864,1.6297671099289015,0.9497467470823722,0.2866088140514238,0.6631379330309484
2019-06-28,94.68150329589844,95.64700317382812,94.19999694824219,95.45500183105469,60748000,15.079999923706055,55.158497394224334,1.6167127610472611,0.9093568310691182,0.19697511843053594,0.7123817126385823
2019-07-01,96.1094970703125,96.49099731445312,95.73300170898438,96.14900207519531,63842000,14.0600004196167,60.13127087392071,1.6304828508692202,0.9812633024527884,0.21510527185136485,0.7661580306014235
2019-07-02,96.71549987792969,96.739501953125,95.33149719238281,95.96900177001953,52918000,12.930000305175781,62.054418983039106,1.6145915587172894,1.0747598979911857,0.24688149391180958,0.8278784040793761
2019-07-03,96.94999694824219,97.07949829101562,96.5250015258789,96.79450225830078,33806000,12.569999694824219,62.80215042377462,1.538870502032963,1.1544705593867661,0.261273724245912,0.8931968351408541
2019-07-05,97.14550018310547,97.29499816894531,96.26499938964844,96.43000030517578,52568000,13.279999732971191,63.44882675675149,1.5025225218375282,1.2193612722711151,0.26093154970420873,0.9584297225669064
